# https://github.com/akinomyoga/contra
iTerm2Smoooooth                0x14191e 0xb43c2a 0x00c200 0xc7c400 0x2744c7 0xc040be 0x00c5c7 0xc7c7c7 0x686868 0xdd7975 0x58e790 0xece100 0xa7abf2 0xe17ee1 0x60fdff 0xffffff 0xdcdcdc 0x15191f 0xffffff
iTerm2SolarizedDark            0x073642 0xdc322f 0x859900 0xb58900 0x268bd2 0xd33682 0x2aa198 0xeee8d5 0x002b36 0xcb4b16 0x586e75 0x657b83 0x839496 0x6c71c4 0x93a1a1 0xfdf6e3 0x839496 0x002b36 0x839496
iTerm2SolarizedLight           0x073642 0xdc322f 0x859900 0xb58900 0x268bd2 0xd33682 0x2aa198 0xeee8d5 0x002b36 0xcb4b16 0x586e75 0x657b83 0x839496 0x6c71c4 0x93a1a1 0xfdf6e3 0x657b83 0xfdf6e3 0x657b83
iTerm2TangoDark                0x000000 0xd81e00 0x5ea702 0xcfae00 0x427ab3 0x89658e 0x00a7aa 0xdbded8 0x686a66 0xf54235 0x99e343 0xfdeb61 0x84b0d8 0xbc94b7 0x37e6e8 0xf1f1f0 0xffffff 0x000000 0xffffff
iTerm2TangoLight               0x000000 0xd81e00 0x5ea702 0xcfae00 0x427ab3 0x89658e 0x00a7aa 0xdbded8 0x686a66 0xf54235 0x99e343 0xfdeb61 0x84b0d8 0xbc94b7 0x37e6e8 0xf1f1f0 0x000000 0xffffff 0x000000
iceberg-dark                   0x1e2132 0xe27878 0xb4be82 0xe2a478 0x84a0c6 0xa093c7 0x89b8c2 0xc6c8d1 0x6b7089 0xe98989 0xc0ca8e 0xe9b189 0x91acd1 0xada0d3 0x95c4ce 0xd2d4de 0xc6c8d1 0x161821 0xc6c8d1
iceberg-light                  0xdcdfe7 0xcc517a 0x668e3d 0xc57339 0x2d539e 0x7759b4 0x3f83a6 0x33374c 0x8389a3 0xcc3768 0x598030 0xb6662d 0x22478e 0x6845ad 0x327698 0x262a3f 0x33374c 0xe8e9ec 0x33374c
idea                           0xadadad 0xfc5256 0x98b61c 0xccb444 0x437ee7 0x9d74b0 0x248887 0x181818 0xffffff 0xfc7072 0x98b61c 0xffff0b 0x6c9ced 0xfc7eff 0x248887 0x181818 0xadadad 0x202020 0xbbbbbb
idleToes                       0x323232 0xd25252 0x7fe173 0xffc66d 0x4099ff 0xf680ff 0xbed6ff 0xeeeeec 0x535353 0xf07070 0x9dff91 0xffe48b 0x5eb7f7 0xff9dff 0xdcf4ff 0xffffff 0xffffff 0x323232 0xd6d6d6
jubi                           0x3b3750 0xcf7b98 0x90a94b 0x6ebfc0 0x576ea6 0xbc4f68 0x75a7d2 0xc3d3de 0xa874ce 0xde90ab 0xbcdd61 0x87e9ea 0x8c9fcd 0xe16c87 0xb7c9ef 0xd5e5f1 0xc3d3de 0x262b33 0xc3d3de
kanagawabones                  0x1f1f28 0xe46a78 0x98bc6d 0xe5c283 0x7eb3c9 0x957fb8 0x7eb3c9 0xddd8bb 0x3c3c51 0xec818c 0x9ec967 0xf1c982 0x7bc2df 0xa98fd2 0x7bc2df 0xa8a48d 0xddd8bb 0x1f1f28 0xe6e0c2
kurokula                       0x333333 0xb66056 0x85b1a9 0xdbbb43 0x6890d7 0x887aa3 0x837369 0xddd0c4 0x515151 0xffc663 0xc1ffae 0xfff700 0xa1d9ff 0xa994ff 0xf9cfb9 0xffffff 0xddd0c4 0x141515 0x702420
lovelace                       0x282a36 0xf37f97 0x5adecd 0xf2a272 0x8897f4 0xc574dd 0x79e6f3 0xfdfdfd 0x414458 0xff4971 0x18e3c8 0xff8037 0x556fff 0xb043d1 0x3fdcee 0xbebec1 0xfdfdfd 0x1d1f28 0xc574dd
matrix                         0x0f191c 0x23755a 0x82d967 0xffd700 0x3f5242 0x409931 0x50b45a 0x507350 0x688060 0x2fc079 0x90d762 0xfaff00 0x4f7e7e 0x11ff25 0xc1ff8a 0x678c61 0x426644 0x0f191c 0x384545
midnight-in-mojave             0x1e1e1e 0xff453a 0x32d74b 0xffd60a 0x0a84ff 0xbf5af2 0x5ac8fa 0xffffff 0x1e1e1e 0xff453a 0x32d74b 0xffd60a 0x0a84ff 0xbf5af2 0x5ac8fa 0xffffff 0xffffff 0x1e1e1e 0x32d74b
neobones_dark                  0x0f191f 0xde6e7c 0x90ff6b 0xb77e64 0x8190d4 0xb279a7 0x66a5ad 0xc6d5cf 0x263945 0xe8838f 0xa0ff85 0xd68c67 0x92a0e2 0xcf86c1 0x65b8c1 0x98a39e 0xc6d5cf 0x0f191f 0xceddd7
neobones_light                 0xe5ede6 0xa8334c 0x567a30 0x944927 0x286486 0x88507d 0x3b8992 0x202e18 0xb3c6b6 0x94253e 0x3f5a22 0x803d1c 0x1d5573 0x7b3b70 0x2b747c 0x415934 0x202e18 0xe5ede6 0x202e18
nightfox                       0x393b44 0xc94f6d 0x81b29a 0xdbc074 0x719cd6 0x9d79d6 0x63cdcf 0xdfdfe0 0x575860 0xd16983 0x8ebaa4 0xe0c989 0x86abdc 0xbaa1e2 0x7ad5d6 0xe4e4e5 0xcdcecf 0x192330 0xcdcecf
niji                           0x333333 0xd23e08 0x54ca74 0xfff700 0x2ab9ff 0xff50da 0x1ef9f5 0xddd0c4 0x515151 0xffb7b7 0xc1ffae 0xfcffb8 0x8efff3 0xffa2ed 0xbcffc7 0xffffff 0xffffff 0x141515 0xffc663
nord-light                     0x3b4252 0xbf616a 0xa3be8c 0xebcb8b 0x81a1c1 0xb48ead 0x88c0d0 0xd8dee9 0x4c566a 0xbf616a 0xa3be8c 0xebcb8b 0x81a1c1 0xb48ead 0x8fbcbb 0xeceff4 0x414858 0xe5e9f0 0x88c0d0
nord                           0x3b4252 0xbf616a 0xa3be8c 0xebcb8b 0x81a1c1 0xb48ead 0x88c0d0 0xe5e9f0 0x4c566a 0xbf616a 0xa3be8c 0xebcb8b 0x81a1c1 0xb48ead 0x8fbcbb 0xeceff4 0xd8dee9 0x2e3440 0xeceff4
primary                        0x000000 0xdb4437 0x0f9d58 0xf4b400 0x4285f4 0xdb4437 0x4285f4 0xffffff 0x000000 0xdb4437 0x0f9d58 0xf4b400 0x4285f4 0x4285f4 0x0f9d58 0xffffff 0x000000 0xffffff 0x000000
purplepeter                    0x0a0520 0xff796d 0x99b481 0xefdfac 0x66d9ef 0xe78fcd 0xba8cff 0xffba81 0x100b23 0xf99f92 0xb4be8f 0xf2e9bf 0x79daed 0xba91d4 0xa0a0d6 0xb9aed3 0xece7fa 0x2a1a4a 0xc7c7c7
rebecca                        0x12131e 0xdd7755 0x04dbb5 0xf2e7b7 0x7aa5ff 0xbf9cf9 0x56d3c2 0xe4e3e9 0x666699 0xff92cd 0x01eac0 0xfffca8 0x69c0fa 0xc17ff8 0x8bfde1 0xf4f2f9 0xe8e6ed 0x292a44 0xb89bf9
rose-pine-dawn                 0xf2e9e1 0xb4637a 0x56949f 0xea9d34 0x286983 0x907aa9 0xd7827e 0x575279 0x9893a5 0xb4637a 0x56949f 0xea9d34 0x286983 0x907aa9 0xd7827e 0x575279 0x575279 0xfaf4ed 0x575279
rose-pine-moon                 0x393552 0xeb6f92 0x9ccfd8 0xf6c177 0x3e8fb0 0xc4a7e7 0xea9a97 0xe0def4 0x6e6a86 0xeb6f92 0x9ccfd8 0xf6c177 0x3e8fb0 0xc4a7e7 0xea9a97 0xe0def4 0xe0def4 0x232136 0xe0def4
rose-pine                      0x26233a 0xeb6f92 0x9ccfd8 0xf6c177 0x31748f 0xc4a7e7 0xebbcba 0xe0def4 0x6e6a86 0xeb6f92 0x9ccfd8 0xf6c177 0x31748f 0xc4a7e7 0xebbcba 0xe0def4 0xe0def4 0x191724 0xe0def4
seoulbones_dark                0x4b4b4b 0xe388a3 0x98bd99 0xffdf9b 0x97bdde 0xa5a6c5 0x6fbdbe 0xdddddd 0x6c6465 0xeb99b1 0x8fcd92 0xffe5b3 0xa2c8e9 0xb2b3da 0x6bcacb 0xa8a8a8 0xdddddd 0x4b4b4b 0xe2e2e2
seoulbones_light               0xe2e2e2 0xdc5284 0x628562 0xc48562 0x0084a3 0x896788 0x008586 0x555555 0xbfbabb 0xbe3c6d 0x487249 0xa76b48 0x006f89 0x7f4c7e 0x006f70 0x777777 0x555555 0xe2e2e2 0x555555
shades-of-purple               0x000000 0xd90429 0x3ad900 0xffe700 0x6943ff 0xff2c70 0x00c5c7 0xc7c7c7 0x686868 0xf92a1c 0x43d426 0xf1d000 0x6871ff 0xff77ff 0x79e8fb 0xffffff 0xffffff 0x1e1d40 0xfad000
synthwave-everything           0xfefefe 0xf97e72 0x72f1b8 0xfede5d 0x6d77b3 0xc792ea 0xf772e0 0xfefefe 0xfefefe 0xf88414 0x72f1b8 0xfff951 0x36f9f6 0xe1acff 0xf92aad 0xfefefe 0xf0eff1 0x2a2139 0x72f1b8
synthwave                      0x000000 0xf6188f 0x1ebb2b 0xfdf834 0x2186ec 0xf85a21 0x12c3e2 0xffffff 0x000000 0xf841a0 0x25c141 0xfdf454 0x2f9ded 0xf97137 0x19cde6 0xffffff 0xdad9c7 0x000000 0x19cde6
terafox                        0x2f3239 0xe85c51 0x7aa4a1 0xfda47f 0x5a93aa 0xad5c7c 0xa1cdd8 0xebebeb 0x4e5157 0xeb746b 0x8eb2af 0xfdb292 0x73a3b7 0xb97490 0xafd4de 0xeeeeee 0xe6eaea 0x152528 0xe6eaea
tokyonight-day                 0xe9e9ed 0xf52a65 0x587539 0x8c6c3e 0x2e7de9 0x9854f1 0x007197 0x6172b0 0xa1a6c5 0xf52a65 0x587539 0x8c6c3e 0x2e7de9 0x9854f1 0x007197 0x3760bf 0x3760bf 0xe1e2e7 0x3760bf
tokyonight-storm               0x1d202f 0xf7768e 0x9ece6a 0xe0af68 0x7aa2f7 0xbb9af7 0x7dcfff 0xa9b1d6 0x414868 0xf7768e 0x9ece6a 0xe0af68 0x7aa2f7 0xbb9af7 0x7dcfff 0xc0caf5 0xc0caf5 0x24283b 0xc0caf5
tokyonight                     0x15161e 0xf7768e 0x9ece6a 0xe0af68 0x7aa2f7 0xbb9af7 0x7dcfff 0xa9b1d6 0x414868 0xf7768e 0x9ece6a 0xe0af68 0x7aa2f7 0xbb9af7 0x7dcfff 0xc0caf5 0xc0caf5 0x1a1b26 0xc0caf5
vesper                         0x101010 0xf5a191 0x90b99f 0xe6b99d 0xaca1cf 0xe29eca 0xea83a5 0xa0a0a0 0x7e7e7e 0xff8080 0x99ffe4 0xffc799 0xb9aeda 0xecaad6 0xf591b2 0xffffff 0xffffff 0x101010 0xacb1ab
vimbones                       0xf0f0ca 0xa8334c 0x4f6c31 0x944927 0x286486 0x88507d 0x3b8992 0x353535 0xc6c6a3 0x94253e 0x3f5a22 0x803d1c 0x1d5573 0x7b3b70 0x2b747c 0x5c5c5c 0x353535 0xf0f0ca 0x353535
wilmersdorf                    0x34373e 0xe06383 0x7ebebd 0xcccccc 0xa6c1e0 0xe1c1ee 0x5b94ab 0xababab 0x434750 0xfa7193 0x8fd7d6 0xd1dfff 0xb2cff0 0xefccfd 0x69abc5 0xd3d3d3 0xc6c6c6 0x282b33 0x7ebebd
zenbones                       0xf0edec 0xa8334c 0x4f6c31 0x944927 0x286486 0x88507d 0x3b8992 0x2c363c 0xcfc1ba 0x94253e 0x3f5a22 0x803d1c 0x1d5573 0x7b3b70 0x2b747c 0x4f5e68 0x2c363c 0xf0edec 0x2c363c
zenbones_dark                  0x1c1917 0xde6e7c 0x819b69 0xb77e64 0x6099c0 0xb279a7 0x66a5ad 0xb4bdc3 0x403833 0xe8838f 0x8bae68 0xd68c67 0x61abda 0xcf86c1 0x65b8c1 0x888f94 0xb4bdc3 0x1c1917 0xc4cacf
zenbones_light                 0xf0edec 0xa8334c 0x4f6c31 0x944927 0x286486 0x88507d 0x3b8992 0x2c363c 0xcfc1ba 0x94253e 0x3f5a22 0x803d1c 0x1d5573 0x7b3b70 0x2b747c 0x4f5e68 0x2c363c 0xf0edec 0x2c363c
zenburned                      0x404040 0xe3716e 0x819b69 0xb77e64 0x6099c0 0xb279a7 0x66a5ad 0xf0e4cf 0x625a5b 0xec8685 0x8bae68 0xd68c67 0x61abda 0xcf86c1 0x65b8c1 0xc0ab86 0xf0e4cf 0x404040 0xf3eadb
zenwritten_dark                0x191919 0xde6e7c 0x819b69 0xb77e64 0x6099c0 0xb279a7 0x66a5ad 0xbbbbbb 0x3d3839 0xe8838f 0x8bae68 0xd68c67 0x61abda 0xcf86c1 0x65b8c1 0x8e8e8e 0xbbbbbb 0x191919 0xc9c9c9
zenwritten_light               0xeeeeee 0xa8334c 0x4f6c31 0x944927 0x286486 0x88507d 0x3b8992 0x353535 0xc6c3c3 0x94253e 0x3f5a22 0x803d1c 0x1d5573 0x7b3b70 0x2b747c 0x5c5c5c 0x353535 0xeeeeee 0x353535

#------------------------------------------------------------------------------
# SECTION Gogh
#
# The following palettes are generated from http://github.com/Gogh-Co/Gogh.
# The upstream license is MIT.  We can download the JSON database from
# https://raw.githubusercontent.com/Gogh-Co/Gogh/master/data/themes.json and
# convert it.  These are the Gogh themes that have distinct names from the ones
# defined in iTerm2-Color-Schemes.  This table can be generated by the
# following command (where the commands "wget" and "node" are required):
#
# $ make/color.sample.sh convert-gogh-palettes
#

Aci                            0x363636 0xFF0883 0x83FF08 0xFF8308 0x0883FF 0x8308FF 0x08FF83 0xB6B6B6 0x424242 0xFF1E8E 0x8EFF1E 0xFF8E1E 0x1E8EFF 0x8E1EFF 0x1EFF8E 0xC2C2C2 0xB4E1FD 0x0D1926 0xB4E1FD
Aco                            0x3F3F3F 0xFF0883 0x83FF08 0xFF8308 0x0883FF 0x8308FF 0x08FF83 0xBEBEBE 0x474747 0xFF1E8E 0x8EFF1E 0xFF8E1E 0x1E8EFF 0x8E1EFF 0x1EFF8E 0xC4C4C4 0xB4E1FD 0x1F1305 0xB4E1FD
Apprentice                     0x1C1C1C 0xAF5F5F 0x5F875F 0x87875F 0x5F87AF 0x5F5F87 0x5F8787 0x6C6C6C 0x444444 0xFF8700 0x87AF87 0xFFFFAF 0x8FAFD7 0x8787AF 0x5FAFAF 0xFFFFFF 0xBCBCBC 0x262626 0xBCBCBC
Astrodark                      0x111317 0xF8747E 0x75AD47 0xD09214 0x50A4E9 0xCC83E3 0x00B298 0xADB0BB 0x576176 0xFAA5AB 0xA5CD84 0xEFBD58 0x8DC3F1 0xDEAEED 0x27FFDF 0xCACCD3 0x9B9FA9 0x1A1D23 0xCACCD3
AtelierCave                    0xBE4678 0xBE4678 0x2A9292 0xA06E3B 0x576DDB 0xBF40BF 0x398BC6 0xE2DFE7 0x655F6D 0xAA573C 0x2A9292 0xA06E3B 0x955AE7 0xBF40BF 0x398BC6 0xEFECF4 0x7E7887 0x19171C 0x7E7887
AtelierDune                    0xD73737 0xD73737 0x60AC39 0xAE9513 0x6684E1 0xD43552 0x1FAD83 0xE8E4CF 0x7D7A68 0xB65611 0x60AC39 0xAE9513 0xB854D4 0xD43552 0x1FAD83 0xFEFBEC 0x999580 0x20201D 0x999580
AtelierEstuary                 0xBA6236 0xBA6236 0x7D9726 0xA5980D 0x36A166 0x9D6C7C 0x5B9D48 0xE7E6DF 0x6C6B5A 0xAE7313 0x7D9726 0xA5980D 0x5F9182 0x9D6C7C 0x5B9D48 0xF4F3EC 0x878573 0x22221B 0x878573
AtelierForest                  0xF22C40 0xF22C40 0x7B9726 0xC38418 0x407EE7 0xC33FF3 0x3D97B8 0xE6E2E0 0x766E6B 0xDF5320 0x7B9726 0xC38418 0x6666EA 0xC33FF3 0x3D97B8 0xF1EFEE 0x9C9491 0x1B1918 0x9C9491
AtelierHeath                   0xCA402B 0xCA402B 0x918B3B 0xBB8A35 0x516AEC 0xCC33CC 0x159393 0xD8CAD8 0x776977 0xA65926 0x918B3B 0xBB8A35 0x7B59C0 0xCC33CC 0x159393 0xF7F3F7 0x9E8F9E 0x1B181B 0x9E8F9E
AtelierLakeside                0xD22D72 0xD22D72 0x568C3B 0x8A8A0F 0x257FAD 0xB72DD2 0x2D8F6F 0xC1E4F6 0x5A7B8C 0x935C25 0x568C3B 0x8A8A0F 0x6B6BB8 0xB72DD2 0x2D8F6F 0xEBF8FF 0x7195A8 0x161B1D 0x7195A8
AtelierPlateau                 0xCA4949 0xCA4949 0x4B8B8B 0xA06E3B 0x7272CA 0xBD5187 0x5485B6 0xE7DFDF 0x655D5D 0xB45A3C 0x4B8B8B 0xA06E3B 0x8464C4 0xBD5187 0x5485B6 0xF4ECEC 0x7E7777 0x1B1818 0x7E7777
AtelierSavanna                 0xB16139 0xB16139 0x489963 0xA07E3B 0x478C90 0x867469 0x1C9AA0 0xDFE7E2 0x5F6D64 0x9F713C 0x489963 0xA07E3B 0x55859B 0x867469 0x1C9AA0 0xECF4EE 0x78877D 0x171C19 0x78877D
AtelierSeaside                 0xE6193C 0xE6193C 0x29A329 0x98981B 0x3D62F5 0xE619C3 0x1999B3 0xCFE8CF 0x687D68 0x87711D 0x29A329 0x98981B 0xAD2BEE 0xE619C3 0x1999B3 0xF4FBF4 0x809980 0x131513 0x809980
Aura                           0x110F18 0xFF6767 0x61FFCA 0xFFCA85 0xA277FF 0xA277FF 0x61FFCA 0xEDECEE 0x6D6D6D 0xFFCA85 0xA277FF 0xFFCA85 0xA277FF 0xA277FF 0x61FFCA 0xEDECEE 0xEDECEE 0x15141B 0xEDECEE
AyuDark                        0x0A0E14 0xFF3333 0xC2D94C 0xFF8F40 0x59C2FF 0xFFEE99 0x95E6CB 0xB3B1AD 0x4D5566 0xFF3333 0xC2D94C 0xFF8F40 0x59C2FF 0xFFEE99 0x95E6CB 0xB3B1AD 0xB3B1AD 0x0A0E14 0xE6B450
AyuLight                       0x575F66 0xF51818 0x86B300 0xF2AE49 0x399EE6 0xA37ACC 0x4CBF99 0xFAFAFA 0x8A9199 0xF51818 0x86B300 0xF2AE49 0x399EE6 0xA37ACC 0x4CBF99 0xFAFAFA 0x575F66 0xFAFAFA 0xFF9940
Azu                            0x000000 0xAC6D74 0x74AC6D 0xACA46D 0x6D74AC 0xA46DAC 0x6DACA4 0xE6E6E6 0x262626 0xD6B8BC 0xBCD6B8 0xD6D3B8 0xB8BCD6 0xD3B8D6 0xB8D6D3 0xFFFFFF 0xD9E6F2 0x09111A 0xD9E6F2
Base2ToneCave                  0x222021 0x936c7a 0xcca133 0xffcc4d 0x9c818b 0xcca133 0xd27998 0x9f999b 0x635f60 0xddaf3c 0x2f2d2e 0x565254 0x706b6d 0xf0a8c1 0xc39622 0xffebf2 0x9f999b 0x222021 0x996e00
Base2ToneDesert                0x292724 0x816f4b 0xec9255 0xffb380 0x957e50 0xec9255 0xac8e53 0xada594 0x7e7767 0xf29d63 0x3d3a34 0x615c51 0x908774 0xddcba6 0xe58748 0xf2ead9 0xada594 0x292724 0xbc672f
Base2ToneDrawbridge            0x1b1f32 0x627af4 0x67c9e4 0x99e9ff 0x7289fd 0x67c9e4 0x8b9efd 0x9094a7 0x51587b 0x75d5f0 0x252a41 0x444b6f 0x5e6587 0xc3cdfe 0x5cbcd6 0xe1e6ff 0x9094a7 0x1b1f32 0x289dbd
Base2ToneEarth                 0x322d29 0x816d5f 0xd9b154 0xfcc440 0x88786d 0xd9b154 0x967e6e 0xb5a9a1 0x6a5f58 0xe6b84d 0x3f3a37 0x5b534d 0x796b63 0xdfb99f 0xcda956 0xfff3eb 0xb5a9a1 0x322d29 0x9c8349
Base2ToneEvening               0x2a2734 0x8a75f5 0xffad5c 0xffcc99 0x9a86fd 0xffad5c 0xafa0fe 0xa4a1b5 0x6c6783 0xffb870 0x363342 0x545167 0x787391 0xd9d2fe 0xffa142 0xeeebff 0xa4a1b5 0x2a2734 0xb37537
Base2ToneField                 0x18201e 0x0fbda0 0x3be381 0x85ffb8 0x25d0b4 0x3be381 0x40ddc3 0x8ea4a0 0x5a6d6a 0x55ec94 0x242e2c 0x42524f 0x667a77 0x88f2e0 0x25d46e 0xa8fff1 0x8ea4a0 0x18201e 0x00943e
Base2ToneForest                0x2a2d2a 0x5c705c 0xbfd454 0xe5fb79 0x687d68 0xbfd454 0x8fae8f 0xa1b5a1 0x535f53 0xcbe25a 0x353b35 0x485148 0x5e6e5e 0xc8e4c8 0xb1c44f 0xf0fff0 0xa1b5a1 0x2a2d2a 0x818b4b
Base2ToneGarden                0x1e1f1e 0x3fac39 0xdb9257 0xe0cab8 0x4cb946 0xdb9257 0x6bcc66 0x969c96 0x5d605c 0xdba070 0x2b2c2a 0x505350 0x696d69 0xb7e3b5 0xdd843c 0xdcf0db 0x969c96 0x1e1f1e 0xbd5d0f
Base2ToneHeath                 0x222022 0x8f6c93 0xcc8c33 0xffd599 0x9a819c 0xcc8c33 0xcb79d2 0x9e999f 0x635f63 0xd9b98c 0x2f2d2f 0x575158 0x6f6b70 0xeaa8f0 0xc38022 0xfdebff 0x9e999f 0x222022 0x995900
Base2ToneLake                  0x192d34 0x3e91ac 0xcbbb4d 0xffeb66 0x499fbc 0xcbbb4d 0x62b1cb 0x7ba8b7 0x3d6876 0xd6c65c 0x223c44 0x335966 0x467686 0xa5d8e9 0xc4b031 0xe1f7ff 0x7ba8b7 0x192d34 0x84740b
Base2ToneLavender              0x201d2a 0x9375f5 0xd294ff 0xecd1ff 0xa286fd 0xd294ff 0xb5a0fe 0x9992b0 0x625a7c 0xdba8ff 0x2c2839 0x4b455f 0x6e658b 0xdcd2fe 0xca80ff 0xefebff 0x9992b0 0x201d2a 0xb042ff
Base2ToneMall                  0x1e1e1f 0xa17efc 0x75bfff 0xb3dbff 0xb294ff 0x75bfff 0xc5adff 0x97959d 0x5e5c60 0x8ac8ff 0x2b2b2c 0x515053 0x6a686e 0xe5dbff 0x69b5f7 0xf4f0ff 0x97959d 0x1e1e1f 0x3692e2
Base2ToneMeadow                0x192834 0x277fbe 0x80bf40 0xa6f655 0x4299d7 0x80bf40 0x47adf5 0x7b9eb7 0x3d5e76 0x8cdd3c 0x223644 0x335166 0x466b86 0xafddfe 0x73b234 0xd1ecff 0x7b9eb7 0x192834 0x4d8217
Base2ToneMorning               0x232834 0x1659df 0xb29762 0xe5ddcd 0x3d75e6 0xb29762 0x728fcb 0x8d95a5 0x656e81 0xc6b28b 0x31363f 0x4f5664 0x707a8f 0xb7c9eb 0x9a7c42 0xdee6f7 0x8d95a5 0x232834 0x594212
Base2ToneMotel                 0x242323 0x956f76 0xf8917c 0xffc8bd 0xa7868b 0xf8917c 0xb89da2 0xa5979a 0x766b6c 0xffa28f 0x373434 0x5a5354 0x86797b 0xdec9cc 0xf77c64 0xf0dbdf 0xa5979a 0x242323 0xe24f32
Base2TonePool                  0x2a2433 0xaa75f5 0xf87972 0xffb6b3 0xb886fd 0xf87972 0xc7a0fe 0x9a90a7 0x635775 0xfc8983 0x372f42 0x574b68 0x706383 0xe4d2fe 0xf36f68 0xf3ebff 0x9a90a7 0x2a2433 0xcf504a
Base2TonePorch                 0x221e24 0x9466a3 0xf39b68 0xffc29e 0xa77cb6 0xf39b68 0xba95c6 0x9f95a3 0x645a68 0xf8aa7c 0x302a32 0x574e5a 0x716774 0xdfcbe6 0xec8d55 0xf2e3f7 0x9f95a3 0x221e24 0xc46731
Base2ToneSea                   0x1d262f 0x34659d 0x0fc78a 0x47ebb4 0x57718e 0x0fc78a 0x6e9bcf 0xa1aab5 0x4a5f78 0x14e19d 0x27323f 0x405368 0x738191 0xafd4fe 0x0db57d 0xebf4ff 0xa1aab5 0x1d262f 0x067953
Base2ToneSpace                 0x24242e 0x7676f4 0xec7336 0xfe8c52 0x767693 0xec7336 0x8a8aad 0xa1a1b5 0x5b5b76 0xf37b3f 0x333342 0x515167 0x737391 0xcecee3 0xe66e33 0xebebff 0xa1a1b5 0x24242e 0xb25424
Base2ToneSuburb                0x1e202f 0x7586f5 0xfb6fa9 0xffb3d2 0x8696fd 0xfb6fa9 0xa0acfe 0x878ba6 0x4f5472 0xfe81b5 0x292c3d 0x444864 0x5b6080 0xd2d8fe 0xf764a1 0xebedff 0x878ba6 0x1e202f 0xd14781
Base4ToneClassicA              0x211d1c 0x8d9f04 0xdd40a4 0xf17ec7 0xeb8275 0xdc9118 0xe963b8 0xeee8e8 0x0d0807 0xb9cf17 0xf391cf 0xf6b1dd 0xf8cac3 0xe8a02c 0xfbbab1 0xf9f6f6 0xa19391 0x211d1c 0x81747c
Base4ToneClassicB              0x211e1c 0x669f04 0xde5745 0xf18c7e 0xe78b55 0xc1aa15 0xe97263 0xeeeae8 0x0d0907 0x8bcf17 0xf39c91 0xfbbab1 0xf7cdb6 0xdcc218 0xf5c1a3 0xf9f7f6 0xa29790 0x211e1c 0x847371
Base4ToneClassicC              0x221f1c 0x049a61 0xde5745 0xf18c7e 0xe6971a 0xadc115 0xe97263 0xeeebe8 0x0d0b07 0x16ca85 0xf39c91 0xfbbab1 0xf5d8a8 0xc5dc18 0xf3cd91 0xf9f8f6 0xa39b8f 0x221f1c 0x847371
Base4ToneClassicD              0x21211c 0x049582 0xda6b2b 0xee9968 0xcfb617 0x82c115 0xe6854d 0xeeede8 0x0d0c07 0x1cc4ae 0xf0a57a 0xf5c1a3 0xf6edb1 0x95dc18 0xf2e58c 0xf9f8f6 0xa2a090 0x21211c 0x85776f
Base4ToneClassicE              0x21211c 0x088ea0 0xc27905 0xe8a02c 0xb9cf17 0x5cba21 0xdc9118 0xedeee8 0x0d0d07 0x25bcd0 0xeaa83e 0xf3cd91 0xeef6b1 0x69d425 0xe6f28c 0xf9f9f6 0xa0a290 0x21211c 0x877d6e
Base4ToneClassicF              0x1f211c 0x0b88d0 0xa48f04 0xdcc218 0x8bcf17 0x15bc52 0xc1aa15 0xebeee8 0x0b0d07 0x47b5f5 0xe6ca1a 0xf2e58c 0xddf6b1 0x18d85e 0xcdf28c 0xf8f9f6 0x9ba191 0x1f211c 0x85826f
Base4ToneClassicI              0x1d201d 0x5c6feb 0x91a404 0xc5dc18 0x24cc38 0x23b4c7 0xadc115 0xe8ede9 0x080d08 0x929ff7 0xcee61a 0xe6f28c 0xb5f2bc 0x3ccadd 0x97eda1 0xf6f9f6 0x949e95 0x1d201d 0x83856f
Base4ToneClassicL              0x1b2221 0x7667e4 0x0da51f 0x2bda3f 0x1cc4ae 0x659efb 0x22bf34 0xe8eeed 0x070d0c 0xa095f3 0x3cdd4f 0x97eda1 0xadf0e7 0x88b4fc 0x93ece0 0xf6f9f8 0x8ea4a1 0x1b2221 0x748176
Base4ToneClassicO              0x1a1d23 0xa24ad9 0x0d9c89 0x1ed2ba 0x74a8fb 0x9488f2 0x1bbba6 0xe7eaee 0x07090d 0xc27eed 0x2fdac3 0x93ece0 0xc7dcff 0xaba1f7 0xc2d9ff 0xf6f7f9 0x8995a9 0x1a1d23 0x6d8884
Base4ToneClassicP              0x1c1d21 0xc039d5 0x1398aa 0x3ccadd 0x929ff7 0xa57af0 0x23b4c7 0xe8e8ee 0x07080d 0xdb75eb 0x5ad2e2 0xa4e6ef 0xd0d5fb 0xb792f6 0xc6cdfb 0xf6f6f9 0x9092a2 0x1c1d21 0x6a878a
Base4ToneClassicQ              0x1d1d20 0xd4359a 0x4287f5 0x88b4fc 0xa095f3 0xba6cea 0x659efb 0xe9e8ed 0x08070d 0xeb75c0 0x9cc1fc 0xc2d9ff 0xd9d5fc 0xc988f2 0xd1cbfb 0xf6f6f9 0x95949e 0x1d1d20 0x67768e
Base4ToneClassicR              0x1e1d20 0xd53975 0x6577ec 0xa0acf8 0xaf88f2 0xd763e9 0x8493f6 0xeae8ed 0x09070d 0xeb75a2 0xaeb8f9 0xc6cdfb 0xddcbfb 0xe17ef1 0xd6c2fa 0xf7f6f9 0x98949e 0x1e1d20 0x6f7285
